"Placer, CA",348552,40.3,85085,112328,54762,10188,332059,119,7147,1166,299008,8,8,1316,261,1231,148,175,794,586,1152,127,1008,131174,177097,11.5,801,3,1812,5777,755,46669,63854,1407,1985,114313,118037,14.7,44710,93536,4144,4249,4147,4802,4291,5006,4656,5120,4678,10534,12115,18907,14024,9146,10399,8828,16314,2488,70751,7.2,348432,100033,247.6,170151,178281,265294,4751,3011,20435
"Plumas, CA",20122,49.6,3601,5101,4290,1831,20550,9,338,35,5891,11,7,121,20,96,17,10,26,41,52,6,52,4294,10036,16.8,138,3,139,154,37,37928,2529,27,65,7990,8027,18.2,1605,5661,803,759,442,312,701,469,819,748,631,889,1131,1083,553,329,207,174,14986,338,42684,12.3,20007,-817,7.8,10003,10004,17015,192,539,134
"Riverside, CA",2125440,33.7,620108,804470,245456,15765,2036304,339,20293,4547,947868,68,52,4113,1443,5093,1017,471,1816,1942,3147,335,3969,405961,913801,14.7,8267,90,18157,38798,9926,40227,420159,7455,11267,671837,669694,25.9,995257,510241,30267,31954,30561,33846,32184,32339,30014,29503,28123,52674,70287,88167,61377,34562,33037,26290,15355,24928,55151,13.9,2189641,644254,303.8,1089576,1100065,869068,140543,23710,130468
"Sacramento, CA",1400949,34.8,363053,541011,157628,6721,1375605,227,19745,1162,225024,32,27,2539,828,3574,606,502,1860,1544,3737,399,3228,215737,674880,12.8,9259,97,11890,30645,9404,53058,235497,6444,8898,452010,469528,16.5,306196,338982,24352,27589,23266,25150,25054,25582,25124,23444,21977,43095,55749,69406,44556,26740,24971,17382,14400,36117,52502,15.3,1418788,195289,1470.8,694793,723995,687166,147058,14308,203211
"San Benito, CA",55058,34.3,16066,19654,5110,2787,54752,9,625,47,10071,8,1,143,61,112,35,11,43,45,69,10,91,4169,25766,17.6,243,3,503,583,144,40624,11354,155,209,18952,17347,18.4,31186,13436,816,715,389,816,708,583,543,887,582,1359,1643,2532,2008,1159,1190,741,13959,1116,61281,13.9,55269,2035,39.8,27629,27640,21154,483,895,1443
"San Bernardino, CA",2017673,31.7,594588,784937,172905,3167,1986635,258,16337,1789,282842,32,81,3272,1872,4702,1440,405,1705,1556,2427,360,3528,249678,855660,14.2,10489,119,15416,34663,11211,43354,420220,8727,11188,637603,624413,22.9,1001145,470440,30522,31257,28670,30261,30468,29986,29089,28299,26712,50096,64372,81908,51650,29958,28166,17382,14148,39881,52137,17,2035210,325776,101.5,1011507,1023703,677598,181862,22689,128603
"San Diego, CA",3053793,34.6,724168,1259330,347859,19247,2987543,615,53439,3494,772067,130,88,6621,2922,9367,1571,1374,4851,5153,12088,1142,8175,1023977,1558186,10.5,12874,90,16931,47389,19974,53722,496702,20358,25155,1013495,1004729,20,991348,720480,49487,47152,44138,45949,45531,47949,47251,46823,43634,82194,105733,142511,97826,66024,69285,63772,14740,29468,60103,12.5,3095313,281480,735.8,1553679,1541634,1500047,158213,26340,336091
"San Francisco, CA",815358,38.5,107524,379466,114294,457143,797271,274,142605,779,194472,2,12,1623,731,3596,371,1054,2285,1725,5760,451,3048,533204,457989,9.5,6808,98,5492,25788,5813,82847,56454,10604,14078,311464,295678,17,121774,151029,21415,19942,14129,12103,11966,10540,10183,11886,10294,21142,27418,38341,30932,20110,27308,36476,13923,8634,70247,11.7,805235,28502,17179.1,408462,396773,337451,48870,4024,267915
"San Joaquin, CA",674860,32.7,200724,252865,68180,10168,664641,120,7201,813,166494,66,13,1084,567,1654,596,116,631,573,786,111,1374,39012,298937,17.3,6156,35,7660,21467,4440,43229,135508,1418,2877,217038,214518,17.1,266341,161057,11150,12338,10783,10941,9812,10633,10901,9597,9238,17460,21676,27416,18472,10440,9815,6995,14175,15557,52201,15.7,685306,121708,492.6,341230,344076,245919,51744,7196,98472
"San Luis Obispo, CA",266971,39.4,50841,101405,39636,4546,262149,80,5017,468,114810,38,18,1018,373,1174,134,120,417,429,895,76,953,25178,136162,10.2,780,4,1517,4308,345,39615,34707,918,1174,91110,86175,20.1,55973,63691,6568,5832,5007,5662,4854,4948,4453,4936,4277,8154,11268,12629,8806,5554,5232,4483,15266,3047,55638,13.2,269637,22956,81.7,137999,131638,191696,5550,2536,8507
"San Mateo, CA",718989,39.3,159772,262561,94255,9340,701886,163,21209,253,193565,18,11,1810,667,2118,718,499,1289,1118,2866,284,2156,148406,372382,8.9,2167,18,2743,11826,2417,74795,89971,4458,6413,245637,249973,16.1,182502,175607,8439,7413,6997,7999,7745,8553,7717,9034,8145,17420,23122,33970,26924,20517,25133,33732,16212,3906,84678,7.6,718451,11290,1602.2,353168,365283,303609,20436,3306,178118
"Santa Barbara, CA",407057,33.6,98047,171437,53553,7081,402025,104,10068,400,138930,56,15,1188,447,1518,215,226,603,650,1358,189,1334,78926,220463,9.4,1653,14,2035,6561,812,46677,65920,2461,2798,130453,125350,24.4,181687,91600,6893,7197,6800,6443,6676,6580,6738,6136,6235,11274,15388,17104,11806,8458,7958,8816,15277,5467,58555,15,423895,24548,155,212786,211109,203122,8513,5485,20665
"Santa Clara, CA",1784642,36.2,429545,706013,194995,5719,1729378,341,62547,4132,745490,19,26,3178,2422,5029,600,1219,2389,2309,7867,765,5139,430125,874345,11.1,5452,50,6820,28347,7274,87324,261540,15901,16006,599640,568750,15.5,479210,426824,23636,18757,17864,18964,18171,18128,17916,19926,17414,35686,50881,76800,66199,48209,61594,75279,16073,15443,84990,9.1,1781642,99057,1381,893851,887791,626909,46428,12960,570524
"Santa Cruz, CA",256218,36.9,55418,103094,28426,22423,251398,50,4173,158,37720,15,7,819,308,930,115,117,323,360,902,120,872,31947,147848,12.7,1247,8,1585,5601,696,43799,38684,1768,2320,83073,82400,20.3,84092,57770,4848,4871,3990,4161,3951,3991,3673,3861,3580,7291,8428,12245,9007,5872,6129,7856,14631,3401,60816,13.9,262382,6780,589.4,130913,131469,156397,2766,2253,11112
"Shasta, CA",181099,41.8,39652,55513,28538,3158,179387,49,2449,253,42773,35,18,550,155,662,139,71,277,204,374,40,657,28617,83887,16,1174,4,1433,3134,446,38987,28348,635,826,62224,65101,15.7,14878,46981,5423,5405,3798,4886,3932,4086,3962,3409,2803,6140,7218,8106,4118,2227,2154,1804,14853,4632,42552,15.5,177223,13967,46.9,87130,90093,146044,1548,4950,4391
"Sierra, CA",3174,50.9,552,748,592,2609,3240,1,8,7,2381,3,0,11,2,12,4,1,2,1,4,0,12,0,1593,15.8,8,0,19,16,0,27460,473,0,0,1465,1300,19.6,269,926,140,83,41,78,45,29,102,44,63,143,167,316,59,60,19,14,12179,40,41788,13.1,3240,-315,3.4,1646,1594,2855,6,44,12
"Siskiyou, CA",44634,47,9325,12032,8647,2501,44404,24,612,58,10617,41,10,145,38,191,39,26,71,57,92,11,116,2953,18971,17.6,152,1,249,499,52,32553,6718,204,171,15960,16529,17.4,4615,12065,1655,2181,1615,1252,1083,1391,1166,1089,1095,1586,1721,1999,890,491,362,262,14024,1366,39218,16.1,44900,599,7.2,22395,22505,35683,571,1814,540
"Solano, CA",407234,36.9,101535,149785,46804,4934,406461,65,3262,467,103817,13,10,718,281,1105,199,78,347,368,588,84,864,33036,214954,12,2354,24,3911,8275,2595,48516,69342,1491,2853,139165,135064,15.5,99356,101989,5817,5812,4623,5055,5271,5744,5666,6130,5818,10085,15851,21231,14431,9641,9624,6107,14431,6213,65079,10.7,413344,18802,503,206195,207149,168628,60750,3212,60473
"Sonoma, CA",472102,39.9,106471,167981,64482,15887,464218,126,10070,477,87521,69,14,1819,843,1796,248,211,744,647,1488,168,1493,98047,254195,10.5,2031,12,2060,5824,815,44971,71049,1683,2915,162694,164777,17.8,120430,117114,7760,7877,7541,8505,7444,8033,7559,8011,7017,14429,19110,25106,17865,11918,10972,9914,15114,4949,61985,9.5,483878,25264,307.1,237902,245976,320027,7610,6489,18341
"Stanislaus, CA",510385,32.9,147158,190756,53538,9476,505165,99,5568,292,40531,48,4,872,430,1402,275,97,546,469,655,93,1078,22912,237400,17.4,2829,31,5646,13583,3949,43394,105678,1530,2403,163911,167276,17.2,215658,124032,8465,9425,9611,9629,8462,8161,7910,8740,7547,14204,17876,19876,12457,6893,6165,4506,14335,11970,48550,17,514453,67456,344.2,254489,259964,240423,14721,5902,26090
"Sutter, CA",92614,34.5,26112,33788,11969,6559,90731,19,1233,88,16631,20,8,199,65,287,86,16,114,89,130,14,257,3953,42103,19.8,340,4,612,1838,297,34934,20020,321,568,30370,30517,20.8,27251,23243,1483,2018,1693,1426,1880,1789,1462,1611,1314,2782,3569,3928,2514,1209,1261,808,13567,2063,48073,14.8,94737,15807,157.3,47001,47736,47782,1919,1365,13663
"Tehama, CA",61138,39.5,16160,19720,9308,3184,60601,13,588,77,13360,17,4,127,47,158,38,8,63,58,80,5,129,0,25116,15.8,393,0,533,777,133,34927,11017,147,164,21384,21260,18.5,13906,16642,1676,2319,1820,1669,1826,1488,1910,1105,1149,1686,2001,2184,1161,508,460,329,13868,2156,38179,18.9,63463,7424,21.5,31610,31853,45603,406,1644,656
"Trinity, CA",14165,49.3,2520,3474,3801,1244,13922,4,105,40,6442,5,4,38,12,49,7,3,11,7,20,0,29,951,5073,18.7,22,0,37,29,20,28805,1785,55,48,5492,5437,18.9,959,3620,339,460,599,494,451,499,388,236,309,442,580,360,253,199,42,108,14240,388,33546,18.2,13786,764,4.3,7113,6673,11518,59,655,94
"Tulare, CA",429668,29.6,144124,163870,40393,8266,416299,67,3871,1367,199679,102,20,658,256,1087,299,71,359,279,429,49,835,29506,207727,16.8,2257,43,3930,10169,2791,38481,96376,918,1445,134130,130350,17.8,268065,102856,8863,8200,8438,9075,8367,8106,6848,5992,5798,10241,11947,13436,7219,4639,3470,2541,13728,16605,39876,23,442179,74158,91.7,221442,220737,143935,7196,6993,15176
"Tuolumne, CA",55175,47.3,9682,16323,11095,3398,55761,20,938,57,11430,19,6,235,66,189,29,18,73,76,108,12,176,39358,25615,14,134,1,452,937,114,35606,6977,99,83,22861,20243,16.2,5918,14278,1028,1495,1489,1345,1352,1290,1332,1120,880,1833,2287,2533,1684,882,749,818,15094,1415,48027,14.2,55365,864,24.9,29245,26120,45325,1143,1039,572
"Ventura, CA",802983,36.2,211915,297914,94655,22782,792313,180,14648,590,110971,72,53,1976,889,2640,375,429,1283,956,2570,261,2444,99624,430924,10.8,2137,31,3279,11459,1361,51616,141641,3585,4349,267132,264583,15.3,331567,197178,8657,8792,9350,9818,10166,9034,9529,10198,8763,18923,25647,37031,29408,19347,22179,20336,15333,9150,71246,10.5,823318,70121,446.7,408969,414349,400868,15163,8068,55446
"Yolo, CA",199407,30.4,45631,90458,19585,5460,192974,35,2271,254,44433,22,5,317,178,486,167,53,194,255,406,59,367,12583,98039,13,549,4,1474,5157,654,49902,29591,2983,3144,55496,57573,20.2,60953,44101,5200,3672,3315,3388,3143,2595,3394,3002,2618,5241,6715,8086,5966,4136,3870,3159,14373,2939,56120,15.7,200849,32189,197.9,97935,102914,100240,5208,2214,26052
"Yuba, CA",72925,32.1,20990,26795,6901,5931,70906,8,373,62,9028,10,1,87,38,124,31,7,51,45,74,6,92,2886,28143,19.1,355,6,708,1087,289,47132,14341,143,264,23687,23058,17.3,18051,17548,1201,1762,1634,1722,1702,1398,1321,1001,1199,2193,2331,2981,1691,1022,650,404,13399,3322,40947,19.5,72155,11936,114.2,36352,35803,42416,2361,1675,4862
"COLORADO",5024748,36.1,1225609,1913620,533580,1046,4843211,1662,91225,11591,2608304,286,377,17922,4971,18734,3418,3072,10373,9220,23343,2128,14068,1262727,2687396,8.9,16484,152,26991,95491,12909,49594,818443,27430,37320,1699525,1663047,18,1038687,1261527,120777,87257,85585,92493,92568,91439,88459,92789,82777,155616,203109,244601,163201,95908,91592,81105,14607,94916,55735,12.6,5029196,727935,48.5,2520662,2508534,3520793,201737,56010,139028
"Adams, CO",440994,32.4,126123,178249,36530,1189,419439,90,2855,662,130088,7,18,1157,389,1025,444,120,469,414,691,107,606,15815,227077,10.2,1627,16,2689,9973,1898,41995,79284,1447,2136,149686,142496,17.4,167878,108794,7707,6309,7143,7349,6891,7617,7136,7940,7536,13638,18076,21002,13511,6364,4795,2735,14024,8095,53779,13.3,441603,77746,378.2,222142,219461,234970,13539,5916,15931
"Arapahoe, CO",565360,35.7,147324,214888,63674,1533,544157,177,10784,1279,247080,3,12,1523,393,1850,235,465,1766,1021,2768,257,1752,0,310017,8.8,1996,19,3166,11732,1825,59024,108224,3235,4217,184251,192326,17.5,105522,146128,12998,9073,8790,9024,10162,10459,10526,9793,8725,18461,23987,28115,19458,10435,11159,11300,15549,7635,56099,12.3,572003,84036,716.7,280345,291658,361747,58107,4363,29077
"Archuleta, CO",12430,48.4,2408,3012,1868,1661,12225,8,229,37,10335,1,3,91,13,86,8,12,23,41,44,4,36,4427,6138,10.2,14,0,44,134,27,20561,1525,0,0,3747,3118,24.4,2148,3561,136,305,93,116,128,93,86,163,112,263,384,352,131,41,137,174,15627,78,46013,12.9,12084,2186,8.9,6103,5981,9446,37,227,89
"Bent, CO",6560,39.8,1096,2678,784,518,6128,2,90,0,0,1,3,2,1,17,3,1,5,1,3,0,6,0,2590,8.1,10,0,22,63,4,28148,874,0,5,3277,1685,18.3,1985,1185,300,144,104,204,123,124,139,118,141,132,174,139,117,39,16,13,10360,350,30890,37.2,6499,501,4.3,4270,2229,3832,496,156,62
"Boulder, CO",303482,35.8,62754,122198,27667,3190,295524,113,6245,657,126878,20,15,857,532,1201,85,292,665,624,2618,216,1227,43339,173234,7.1,599,2,1171,6026,325,52231,54761,3261,3768,96519,93929,20.7,39276,68891,8175,4579,4511,4970,5126,5157,4694,4954,4371,7478,10932,13950,10650,7783,8882,8968,15649,3558,63757,12.9,294567,3279,405.6,147916,146651,233741,2532,1832,12133
"Broomfield, CO",55990,36.4,14652,21074,3917,1657,52882,22,1018,232,55983,1,0,141,79,265,19,52,118,83,303,25,131,6274,30411,7.9,37,0,98,1088,66,61110,0,266,511,18180,17606,12.2,6216,14831,518,433,570,515,571,829,570,845,786,1544,2120,2918,2422,1536,1672,1014,16163,518,77606,4.9,55889,55889,1691.9,27729,28160,44358,587,336,3407
"Cheyenne, CO",1746,42.7,450,509,304,646,1622,3,141,1,80,1,1,2,0,12,1,3,5,1,4,0,1,0,1294,3.4,1,1,0,0,0,45889,304,0,3,605,615,21.5,178,501,54,40,46,22,24,38,41,50,51,61,87,74,30,17,16,0,15099,15,42026,13.4,1836,-395,1,910,926,1617,7,13,11
"Clear Creek, CO",8706,46.6,1571,2719,775,1256,8886,3,62,13,4033,0,2,54,8,49,6,5,11,22,52,5,14,8687,5368,8.5,38,0,41,136,10,30927,994,0,92,3671,3174,17.3,429,2546,89,215,220,196,165,165,213,158,248,232,610,523,421,293,182,101,18326,167,64241,8.1,9088,-234,23,4735,4353,8371,56,72,51
"Costilla, CO",3148,49,736,837,707,815,3282,1,10,24,5431,2,0,5,2,9,0,3,1,1,0,1,6,0,1434,10.9,0,0,0,0,0,22290,457,18,2,1215,1281,17.7,2327,976,252,206,150,74,87,78,38,77,22,121,75,50,46,19,5,6,12437,272,24758,27.4,3524,-139,2.9,1822,1702,1086,24,104,34
"Crowley, CO",6403,38.9,789,2741,594,505,6311,1,39,4,422,0,3,1,0,10,3,0,3,1,1,0,4,0,1938,10.5,6,0,0,0,0,34317,486,3,3,3449,1218,14.5,1686,856,151,135,79,57,77,99,82,75,65,142,128,45,35,9,28,6,11921,209,29104,53,5823,305,7.4,4199,1624,3369,559,139,59
"Custer, CO",4000,53.3,730,839,833,1641,3598,2,56,67,12964,3,0,32,6,17,3,3,9,12,14,0,3,588,2029,6.9,14,0,10,29,6,19450,514,12,12,1411,1476,28.7,200,1272,183,136,100,111,50,153,68,118,100,161,225,264,48,47,8,49,17369,110,45898,13.9,4255,752,5.8,2195,2060,3914,44,30,16
"Denver, CO",610345,33.7,128766,275041,61984,14560,582447,199,25778,1232,183136,5,27,1230,791,2261,440,582,1699,1382,4013,369,2017,420043,322060,9.7,3379,40,5179,10781,3626,69210,80264,5334,6552,212897,205686,20,190965,125004,24058,16016,14092,14795,14193,13711,13042,12502,11512,19111,23072,24760,15955,9519,9793,10639,13450,16236,46693,18.8,600158,45522,3922.6,300089,300069,313012,61435,8237,20433
"Dolores, CO",1940,44.7,462,579,311,1056,1771,1,35,0,0,0,0,12,2,7,2,1,1,1,2,0,4,0,1012,17.5,0,0,5,11,0,26350,293,3,0,728,653,25.8,82,602,42,46,47,41,61,18,42,80,25,63,102,82,17,2,6,0,14288,40,43248,12.4,2064,220,1.9,1063,1001,1877,4,60,2
"Eagle, CO",53653,34,12800,23262,2552,1143,50614,40,1409,61,48570,2,5,775,46,442,71,36,131,365,425,27,143,84040,29377,9.5,100,1,163,1124,41,43760,6007,60,159,21297,17113,26,15689,11991,633,421,642,471,659,664,532,716,684,1400,2111,2479,1730,1043,1160,1130,16749,150,74220,8,52197,10538,31,27820,24377,35105,359,343,528
"Elbert, CO",23287,43.8,5854,6219,2149,1015,22786,5,101,33,8136,6,1,163,20,30,10,6,25,15,79,5,22,1435,12801,8.3,10,0,20,45,4,22540,3828,33,169,8324,7834,17.4,1234,6719,186,279,158,380,240,173,245,303,236,712,1213,1306,1095,447,637,464,15300,178,77123,5.4,23086,3214,12.5,11553,11533,21005,164,152,173
"El Paso, CO",604542,34.1,162676,237136,59474,1336,586446,161,5953,1718,513435,14,10,1623,457,1985,284,300,1081,995,2474,271,1796,44199,298152,9.6,2955,31,4280,13486,1394,45793,105897,3693,4018,194582,199626,17.4,93665,160489,13070,9374,9468,11476,11378,10998,11215,10700,9846,18802,26335,30070,18702,11906,10229,7599,14140,12368,55621,11.5,622263,105334,292.6,310162,312101,447947,38492,5947,17055
"Garfield, CO",56298,34.5,15216,21580,4683,1811,52878,26,1147,37,6911,4,14,641,47,293,108,41,122,170,315,22,148,6615,32605,10,110,0,134,685,51,41738,11578,107,322,19515,17882,24.5,15978,14188,742,318,448,896,1035,1048,878,976,968,1661,2101,3561,1788,1446,753,535,14698,576,62716,8.6,56389,12598,19.1,29107,27282,38784,385,639,370
"Gilpin, CO",5604,45.6,959,1697,594,1280,5177,1,40,4,1120,0,0,17,4,6,1,2,2,2,20,1,6,92184,3648,7.7,12,0,13,186,0,42893,357,8,27,1953,1906,10.6,267,1494,139,74,135,150,119,138,85,84,104,242,367,269,188,122,104,62,13019,39,59632,7.3,5441,684,36.3,2883,2558,4947,28,41,77
"Gunnison, CO",15350,34.3,2780,7172,1252,1790,14924,11,390,73,18792,6,4,248,23,140,22,17,32,85,130,10,60,3182,9105,7.1,51,0,52,336,15,30290,1839,139,72,5113,4844,28.1,1255,3454,341,385,363,376,395,311,340,409,231,604,610,565,399,64,210,174,12002,192,45711,13.4,15324,1368,4.7,8306,7018,13658,48,208,100
"Hinsdale, CO",821,47.1,168,226,139,2752,554,1,19,11,4521,0,0,13,0,13,1,3,1,8,2,0,1,0,584,4.6,1,1,1,8,1,18897,103,0,0,257,196,30.7,24,239,8,8,4,0,9,0,0,10,55,10,18,29,17,0,4,23,17956,8,48372,11.2,843,53,0.8,443,400,786,3,9,3
"Huerfano, CO",7558,51.8,1188,1453,1547,668,7713,3,92,30,4088,0,3,29,3,34,4,4,11,10,12,0,20,420,3279,12.3,9,0,25,31,4,23363,948,35,4,3506,2699,16,2368,1810,432,357,432,216,220,140,198,124,146,274,277,247,146,51,85,49,13150,532,30176,26.9,6711,-1151,4.2,3332,3379,4151,35,214,25
"Jefferson, CO",536922,40.4,119090,182645,66241,3405,529025,144,9150,577,143373,12,39,2075,476,1897,217,271,1171,876,2941,260,1467,40272,301242,8.6,1521,3,2380,11465,1526,51882,85946,2863,3724,187776,189960,15.1,76445,142779,9380,6990,7978,8921,8519,9257,9803,9890,9633,18218,24245,31719,22566,14087,13386,11000,15565,7325,66059,8.1,534543,7487,699.5,265317,269226,427160,5667,4717,14037
"Kiowa, CO",1238,47.4,314,339,262,543,1644,1,24,6,535,1,2,2,0,7,3,0,3,0,2,0,2,0,930,5.1,0,0,0,0,0,37705,281,5,7,559,681,20.7,78,406,34,55,65,50,46,35,56,37,10,72,91,129,32,13,6,13,17009,58,36931,14.8,1398,-224,0.8,687,711,1304,4,7,0
"Lake, CO",8046,35,1822,2888,550,1707,8025,3,74,19,3093,0,1,41,3,31,5,2,6,13,11,1,12,2206,3827,12.6,21,0,19,54,8,27365,1410,0,20,3008,2539,28.9,2858,1796,265,345,239,180,113,149,278,115,130,321,382,260,93,131,0,6,11754,174,43935,13.8,7310,-502,19.4,3913,3397,4252,27,97,33
"La Plata, CO",51464,38.4,10512,19389,5652,1385,49678,20,1228,222,27418,4,9,383,63,327,56,44,90,147,331,25,228,7876,30128,7.2,175,1,307,927,106,36798,7016,83,235,17937,16952,25,6056,12982,950,768,1065,1369,1123,1167,1176,1199,1105,1628,2218,2974,1906,796,917,707,14364,824,56610,11.6,51334,7393,30.3,26138,25196,41245,204,2987,286
"Larimer, CO",298382,35.5,64057,120490,33826,2494,286978,107,4673,1153,182922,20,11,1101,403,1270,164,159,540,508,1398,132,961,28441,175823,7.4,796,5,1428,6308,408,39099,42478,2462,3902,95354,93024,16.9,31628,74993,8593,5390,5672,6138,5893,5675,5243,5793,4220,9603,11555,14778,10171,6198,5766,4168,15164,5148,56281,14.7,299630,48136,115.4,148637,150993,253047,2500,2206,5800
"Lincoln, CO",5169,40.9,1120,1923,914,576,5285,4,93,1,129,4,3,10,2,29,5,2,11,3,11,0,7,0,2995,4.9,10,0,2,22,2,27917,933,10,9,2465,1652,22.2,683,1210,244,173,100,126,138,107,128,103,143,144,164,263,96,24,26,28,13621,110,37439,16.7,5467,-620,2.1,3163,2304,4345,290,51,43
"Logan, CO",20772,38.4,4542,8713,2900,870,20828,9,347,15,2569,4,4,53,19,100,40,10,45,23,35,0,66,1013,11346,6.5,41,0,79,296,15,32408,3136,39,208,8221,6610,20.3,3551,5095,574,696,455,508,588,608,605,350,337,535,928,1047,451,170,121,93,14052,698,39953,17,22709,2205,12.4,12924,9785,17754,900,263,127
"Mineral, CO",912,53.1,101,147,211,1763,1077,1,15,5,54,0,0,9,1,10,0,0,1,3,3,0,2,0,461,7.2,0,0,0,0,1,21749,115,6,8,473,492,31.6,21,218,18,30,32,20,26,39,23,17,14,56,59,62,33,10,0,30,15605,5,43172,10.5,712,-119,0.8,362,350,678,2,4,1
"Moffat, CO",13980,35.8,3733,4690,1315,722,13555,4,147,7,1756,3,4,52,14,75,26,7,21,18,34,3,37,798,8587,9.5,40,0,52,223,13,37987,2386,29,56,5069,4269,20.9,1985,3719,501,287,175,179,287,198,158,452,231,533,696,927,405,213,103,30,12553,481,54615,10.1,13795,611,2.9,7047,6748,11412,42,122,77
"Montezuma, CO",25368,42.9,5999,7391,3974,921,25000,12,450,14,2121,7,9,121,41,98,24,12,36,37,79,5,92,82,13087,9.2,116,3,96,367,32,27701,4188,46,122,9008,9713,23.6,2818,7078,798,722,624,705,626,472,622,698,412,889,1115,1126,586,282,186,251,13824,692,40859,16.9,25535,1705,12.6,12605,12930,19168,58,3128,121
"Morgan, CO",27850,36,7875,9333,3776,1093,27630,13,468,22,3047,8,10,88,31,98,40,14,50,29,36,1,57,287,14827,6.9,36,0,94,375,23,34954,5537,47,68,9601,9386,23.7,9506,7202,642,466,761,718,761,605,524,852,618,1059,1152,969,484,331,79,128,14248,600,41441,14.4,28159,988,22,13898,14261,17370,808,237,140
"Otero, CO",18670,40.9,4660,5569,3373,599,18833,12,377,3,832,3,15,25,18,83,19,6,30,18,31,0,57,0,9061,8.7,39,0,117,306,18,27805,3372,69,83,6326,6876,18.5,7596,5035,969,794,652,545,672,459,337,471,321,696,637,530,419,108,86,51,12661,1177,30373,23.6,18831,-1480,14.9,9221,9610,10639,143,338,143
"Park, CO",16762,46.9,3108,4411,1782,853,16788,1,28,95,16329,3,1,123,17,45,14,10,10,29,63,7,19,361,9299,8.9,20,0,55,57,8,20149,1899,118,48,6646,6204,20.3,783,4770,354,158,265,131,398,193,220,476,419,867,794,1012,887,374,344,97,15723,286,61127,9.1,16206,1683,7.4,8504,7702,14842,69,152,103
"Phillips, CO",4472,42.8,1122,1220,848,1117,4479,4,123,3,402,1,3,12,4,23,12,4,14,3,6,1,8,0,2459,4.8,2,0,0,6,1,29034,899,0,5,1610,1649,30.4,830,1194,152,151,112,143,142,157,77,136,69,207,195,184,72,7,29,29,15256,185,40178,12.4,4442,-38,6.5,2172,2270,3526,18,20,26
"Pitkin, CO",16043,42,2999,6403,1653,2540,15314,12,1000,44,70907,4,2,203,17,238,26,28,63,195,270,24,82,0,10672,8.1,52,0,73,507,34,49623,1656,0,137,6337,5572,23.1,1561,3905,367,292,198,234,298,409,381,325,163,807,633,676,600,201,555,1013,16474,34,69352,6.5,17148,2276,17.7,9095,8053,15067,93,45,207
